nome_regione,ufficio_giudiziario,distretto,tipologia_procedura,provvedimento,procedura_rg
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,32/2010
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,320/2008
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,321/2007
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,322/2007
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,33/2010
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,334/1983
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,34/1984
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,34/1985
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,34/2003
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,34/2008
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,34/2010
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,342/2008
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,345/1983
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,348/2015
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,350/2007
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,350/2008
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,352/1992
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,353/1992
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,359/1992
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,36/1982
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,36/1983
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,36/2000
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,36/2001
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,360/1992
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,37/1983
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,37/1984
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,37/1994
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,37/2008
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,384/2007
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,386/2007
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,387/2007
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,388/2007
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,39/1996
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,39/2004
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,39/2009
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,391/2007
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,4/1984
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,40/1995
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,40/2009
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,41/2004
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,41/2006
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,41/2012
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,410/2007
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,416/1983
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,416/2007
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,417/2007
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,42/1982
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,42/2008
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,43/1993
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,43/2009
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,44/1983
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,44/2000
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,44/2001
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,45/1994
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,45/1997
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,45/2006
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,46/1996
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,46/2000
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,47/2015
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,48/2006
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,48/2010
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,48/2011
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,49/1996
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,49/2011
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,5/2000
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,50/2006
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,50/2014
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,50/2016
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,51/2003
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,51/2013
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,52/2009
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,53/1984
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,53/2011
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,54/1999
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,55/2011
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,57/1980
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,58/2003
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,58/2004
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,59/1995
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,59/2009
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,59/2014
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,6/1993
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,60/2003
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,60/2009
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,60/2010
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,61/2012
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,61/2013
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,62/1995
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,62/2007
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,62/2013
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,63/1997
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,63/2008
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,64/2000
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,64/2001
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,64/2010
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,65/1999
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,65/2000
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,65/2008
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,65/2010
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,66/1998
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,67/1982
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,67/1983
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,67/2002
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,68/1984
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,69/2012
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,7/1999
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,7/2004
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,7/2006
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,70/2009
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,71/1983
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,71/2008
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,71/2017
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,72/2012
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,72/2015
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,73/2003
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,74/1999
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,74/2007
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,74/2011
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,75/2002
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,75/2006
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,79/1995
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,79/2007
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,8/1999
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,8/2003
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,8/2013
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,80/2000
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,80/2001
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,80/2002
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,80/2005
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,80/2008
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,80/2012
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,81/1981
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,81/1994
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,81/2005
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,82/1998
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,82/2001
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,83/2005
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,84/2014
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,85/1994
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,85/2012
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,85/2014
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,86/1991
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,86/1994
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,87/1983
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,87/2003
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,87/2013
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,87/2014
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,88/2008
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,89/1999
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,89/2003
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,89/2010
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,9/1993
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,90/2008
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,91/1996
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,91/2000
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,92/1994
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,92/1995
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,92/1999
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,92/2000
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,92/2001
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,93/1998
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,93/2000
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,93/2004
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,94/2005
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,94/2009
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,95/2014
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,96/2004
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,97/2007
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,97/2011
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,98/2003
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,98/2012
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,99/1984
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,99/1993
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,99/1994
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,99/2003
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Confisca def.,99/2004
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Conf.,16/2012
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Conf.,194/2014
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Conf.,254/2012
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Conf.,284/2014
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Conf.,79/2014
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Conf. parziale,101/2014
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Conf. parziale,104/2001
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Conf. parziale,116/2002
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Conf. parziale,130/2002
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Conf. parziale,134/2008
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Conf. parziale,21/1986
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Conf. parziale,22/2001
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Conf. parziale,227/2012
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Conf. parziale,233/2011
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Conf. parziale,239/1968
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Conf. parziale,246/2005
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Conf. parziale,270/2002
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Conf. parziale,272/1992
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Conf. parziale,286/2010
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Conf. parziale,30/2015
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Conf. parziale,44/2003
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Conf. parziale,46/2012
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Conf. parziale,77/2001
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Conf. parziale,77/2015
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Conf. parziale,98/2015
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Sequ. parziale,169/2014
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Sequ. parziale,179/2013
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Sequ. parziale,258/2012
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Sequ. parziale,65/2012
Sicilia,Tribunale,Palermo,Misure di Prevenzione,Revoca Sequ. parziale,72/2001
Sicilia,Procura della Repubblica,Ragusa,Procedimento Penale,Confisca def.,3239/2012
Sicilia,Tribunale,Ragusa,Misure di Prevenzione,Confisca I,21/2015
Sicilia,Tribunale,Ragusa,Misure di Prevenzione,Confisca II,27/1998
Sicilia,Tribunale,Ragusa,Misure di Prevenzione,Confisca def.,13/2005
Sicilia,Tribunale,Ragusa,Misure di Prevenzione,Confisca def.,16/2006
Sicilia,Tribunale,Ragusa,Misure di Prevenzione,Confisca def.,18/2002
Sicilia,Tribunale,Ragusa,Misure di Prevenzione,Confisca def.,30/1995
Sicilia,Tribunale,Ragusa,Misure di Prevenzione,Confisca def.,36/2013
Sicilia,Tribunale,Ragusa,Misure di Prevenzione,Confisca def.,4/2013
Sicilia,Tribunale,Ragusa,Misure di Prevenzione,Confisca def.,4/2015
Sicilia,Tribunale,Ragusa,Misure di Prevenzione,Confisca def.,62/2000
Sicilia,Tribunale,Ragusa,Misure di Prevenzione,Confisca def.,8/2012
Sicilia,Tribunale,Ragusa,Misure di Prevenzione,Confisca def.,9/1998
Sicilia,Tribunale,Ragusa,Misure di Prevenzione,Revoca Conf. parziale,3/2001
Sicilia,Procura della Repubblica,Sciacca,Procedimento Penale,Confisca def.,2131/2013
Sicilia,Procura della Repubblica,Sciacca,Procedimento Penale,Confisca def.,7201/2004
Sicilia,Procura della Repubblica,Siracusa,Procedimento Penale,Confisca def.,920/2009
Sicilia,Procura della Repubblica,Siracusa,Procedimento Penale,Confisca def.,9692/2008
Sicilia,Procura della Repubblica,Siracusa,Procedimento Penale,Revoca Conf.,1436/1997
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Confisca I,12/2016
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Confisca I,67/2012
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Confisca def.,1/2014
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Confisca def.,114/2009
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Confisca def.,134/2005
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Confisca def.,16/2003
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Confisca def.,2/2010
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Confisca def.,2/2014
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Confisca def.,22/1996
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Confisca def.,23/2015
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Confisca def.,24/2008
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Confisca def.,24/2012
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Confisca def.,28/2013
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Confisca def.,29/2013
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Confisca def.,32/2007
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Confisca def.,36/2003
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Confisca def.,41/2010
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Confisca def.,42/2007
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Confisca def.,49/2001
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Confisca def.,59/2007
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Confisca def.,62/2009
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Confisca def.,7/2000
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Confisca def.,70/2007
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Confisca def.,72/2000
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Confisca def.,77/2004
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Confisca def.,81/2005
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Confisca def.,83/2007
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Confisca def.,84/2010
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Confisca def.,9/2013
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Revoca Conf.,16/2015
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Revoca Conf. parziale,46/2012
Sicilia,Tribunale,Siracusa,Misure di Prevenzione,Revoca Sequ. parziale,68/2012
Sicilia,Tribunale,Termini Imerese,Procedimento Penale,Confisca def.,3768/2015
Sicilia,Procura della Repubblica,Trapani,Procedimento Penale,Confisca def.,13894/2001
Sicilia,Procura della Repubblica,Trapani,Procedimento Penale,Confisca def.,2355/2011
Sicilia,Procura della Repubblica,Trapani,Procedimento Penale,Confisca def.,293/2007
Sicilia,Procura della Repubblica,Trapani,Procedimento Penale,Confisca def.,3636/2004
Sicilia,Procura della Repubblica,Trapani,Procedimento Penale,Confisca def.,646/2000
Sicilia,Procura della Repubblica,Trapani,Procedimento Penale,Confisca def.,850/2005
Sicilia,Tribunale,Trapani,Misure di Prevenzione,Confisca I,1/2015
Sicilia,Tribunale,Trapani,Misure di Prevenzione,Confisca I,12/2013
Sicilia,Tribunale,Trapani,Misure di Prevenzione,Confisca I,149/1995
Sicilia,Tribunale,Trapani,Misure di Prevenzione,Confisca I,32/2015
Sicilia,Tribunale,Trapani,Misure di Prevenzione,Confisca I,41/2013
Sicilia,Tribunale,Trapani,Misure di Prevenzione,Confisca I,51/2016
Sicilia,Tribunale,Trapani,Misure di Prevenzione,Confisca I,81/2014
Sicilia,Tribunale,Trapani,Misure di Prevenzione,Confisca I,87/2014
Sicilia,Tribunale,Trapani,Misure di Prevenzione,Confisca I,97/2014
Sicilia,Tribunale,Trapani,Misure di Prevenzione,Confisca def.,1/2009
Sicilia,Tribunale,Trapani,Misure di Prevenzione,Confisca def.,10/2006
Sicilia,Tribunale,Trapani,Misure di Prevenzione,Confisca def.,10/2008
Sicilia,Tribunale,Trapani,Misure di Prevenzione,Confisca def.,10/2012
Sicilia,Tribunale,Trapani,Misure di Prevenzione,Confisca def.,100/1994
Sicilia,Tribunale,Trapani,Misure di Prevenzione,Confisca def.,100/2007
Sicilia,Tribunale,Trapani,Misure di Prevenzione,Confisca def.,107/2014
Sicilia,Tribunale,Trapani,Misure di Prevenzione,Confisca def.,11/2012
Sicilia,Tribunale,Trapani,Misure di Prevenzione,Confisca def.,11/2013
Sicilia,Tribunale,Trapani,Misure di Prevenzione,Confisca def.,11/2015
Sicilia,Tribunale,Trapani,Misure di Prevenzione,Confisca def.,110/1994
Sicilia,Tribunale,Trapani,Misure di Prevenzione,Confisca def.,111/2010
